Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,VIP_Flag,Transaction_Velocity,Engagement,Transaction_Drift,Spend_Drift,Engagement_Drift,Behavioral_Risk_Score
Existing Customer,42,M,1,High School,Divorced,$80K - $120K,Blue,38,4,2,1,11946.0,1172,10774.0,0.614,4862,77,0.878,0.098,0,6.416666666666667,2.026315789473684,4.390350877192983,277.219298245614,4.390350877192983,-84.87192982456139
Existing Customer,31,F,0,High School,Single,Less than $40K,Blue,23,4,2,3,2239.0,1256,983.0,0.605,4986,83,0.976,0.561,0,6.916666666666667,3.608695652173913,3.307971014492754,198.7173913043478,3.307971014492754,-60.88840579710145
Existing Customer,48,F,3,Post-Graduate,Married,Not_Disclosed,Blue,38,6,1,3,4025.0,0,4025.0,0.887,4445,92,0.673,0.0,0,7.666666666666667,2.4210526315789473,5.245614035087719,253.44298245614038,5.245614035087719,-78.1061403508772
Existing Customer,52,F,1,Doctorate,Married,Less than $40K,Blue,39,3,1,1,1663.0,0,1663.0,0.707,4875,86,0.654,0.0,0,7.166666666666667,2.2051282051282053,4.961538461538462,281.25,4.961538461538462,-86.33461538461538
Existing Customer,39,F,2,Graduate,Married,$40K - $60K,Blue,26,4,1,1,3649.0,929,2720.0,0.633,3964,77,0.75,0.255,0,6.416666666666667,2.9615384615384617,3.4551282051282053,177.87179487179486,3.4551282051282053,-54.71858974358974
Existing Customer,43,F,4,Not_Disclosed,Single,Less than $40K,Blue,36,5,3,2,1438.3,0,1438.3,0.705,4432,71,0.651,0.0,0,5.916666666666667,1.9722222222222223,3.9444444444444446,246.2222222222222,3.9444444444444446,-75.36944444444444
Existing Customer,57,F,3,College,Single,Less than $40K,Blue,51,5,1,0,2894.0,0,2894.0,0.886,5405,87,0.706,0.0,0,7.25,1.7058823529411764,5.544117647058823,344.4362745098039,5.544117647058823,-105.5235294117647
Existing Customer,46,M,3,College,Single,$60K - $80K,Blue,36,4,2,3,1621.0,787,834.0,0.551,4719,73,0.738,0.486,0,6.083333333333333,2.0277777777777777,4.055555555555555,262.16666666666663,4.055555555555555,-80.22222222222221
Existing Customer,45,F,3,Uneducated,Married,Less than $40K,Blue,33,4,3,1,2740.0,1786,954.0,0.597,4327,70,1.333,0.652,0,5.833333333333333,2.121212121212121,3.712121212121212,229.4621212121212,3.712121212121212,-70.24848484848484
Existing Customer,45,F,2,Graduate,Not_Disclosed,$40K - $60K,Blue,37,5,2,3,5562.0,1556,4006.0,0.751,4568,76,0.767,0.28,0,6.333333333333333,2.054054054054054,4.2792792792792795,257.20720720720726,4.2792792792792795,-78.8238738738739
Attrited Customer,41,F,3,Uneducated,Not_Disclosed,Not_Disclosed,Blue,36,2,3,1,13733.0,0,13733.0,0.325,1591,30,0.875,0.0,0,2.5,0.8333333333333334,1.6666666666666665,88.3888888888889,1.6666666666666665,-27.108333333333338
Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,36,5,2,1,2374.0,1332,1042.0,0.686,4253,81,0.884,0.561,0,6.75,2.25,4.5,236.2777777777778,4.5,-72.63333333333334
Existing Customer,51,F,3,Not_Disclosed,Not_Disclosed,Less than $40K,Blue,36,5,2,2,2267.0,1357,910.0,0.697,4464,85,0.735,0.599,0,7.083333333333333,2.361111111111111,4.722222222222221,248.0,4.722222222222221,-76.23888888888888
Existing Customer,48,F,3,Graduate,Married,Not_Disclosed,Blue,39,3,1,2,6130.0,1741,4389.0,0.578,4264,63,0.658,0.284,0,5.25,1.6153846153846154,3.6346153846153846,246.0,3.6346153846153846,-75.22884615384615
Attrited Customer,37,M,3,High School,Single,$120K +,Blue,36,3,2,2,7361.0,0,7361.0,0.59,2109,44,0.571,0.0,0,3.6666666666666665,1.2222222222222223,2.444444444444444,117.16666666666666,2.444444444444444,-36.077777777777776
Attrited Customer,41,F,2,College,Divorced,Less than $40K,Blue,36,3,3,4,1569.0,257,1312.0,0.408,2288,45,0.667,0.164,0,3.75,1.25,2.5,127.1111111111111,2.5,-39.05833333333332
Existing Customer,47,M,3,Uneducated,Divorced,$80K - $120K,Blue,34,5,1,3,1626.0,1013,613.0,0.826,5262,83,0.729,0.623,0,6.916666666666667,2.4411764705882355,4.4754901960784315,283.7352941176471,4.4754901960784315,-86.8857843137255
Existing Customer,35,F,1,Not_Disclosed,Married,Less than $40K,Blue,36,3,1,2,2158.0,1299,859.0,0.733,4946,73,0.973,0.602,0,6.083333333333333,2.0277777777777777,4.055555555555555,274.7777777777778,4.055555555555555,-84.03055555555557
Existing Customer,43,M,1,Not_Disclosed,Single,$60K - $80K,Blue,31,4,3,1,2283.0,1470,813.0,0.935,5100,76,0.689,0.644,0,6.333333333333333,2.4516129032258065,3.8817204301075265,260.48387096774195,3.8817204301075265,-79.62284946236558
Existing Customer,57,F,1,High School,Not_Disclosed,$40K - $60K,Blue,42,3,1,1,2542.0,1884,658.0,0.715,4518,88,1.095,0.741,0,7.333333333333333,2.0952380952380953,5.238095238095237,268.92857142857144,5.238095238095237,-82.74880952380951
Existing Customer,30,F,1,Graduate,Single,Less than $40K,Blue,18,4,2,1,1438.3,0,1438.3,0.6,4322,68,0.619,0.0,0,5.666666666666667,3.7777777777777777,1.8888888888888893,120.05555555555557,1.8888888888888893,-36.72222222222223
Existing Customer,47,M,2,Graduate,Not_Disclosed,$40K - $60K,Blue,37,3,3,1,2335.0,1373,962.0,0.876,4267,81,0.653,0.588,0,6.75,2.189189189189189,4.5608108108108105,240.259009009009,4.5608108108108105,-73.82702702702701
Existing Customer,34,M,1,Uneducated,Single,$60K - $80K,Blue,23,6,1,1,2033.0,1832,201.0,0.938,4110,74,0.947,0.901,0,6.166666666666667,3.217391304347826,2.949275362318841,163.80434782608697,2.949275362318841,-50.29601449275362
Existing Customer,41,F,3,High School,Married,Not_Disclosed,Blue,31,4,6,3,4739.0,1878,2861.0,0.719,5238,84,0.826,0.396,0,7.0,2.7096774193548385,4.290322580645162,267.5322580645161,4.290322580645162,-81.82580645161289
Existing Customer,36,M,2,College,Single,$80K - $120K,Blue,31,5,2,3,5821.0,764,5057.0,0.688,5291,96,0.684,0.131,0,8.0,3.096774193548387,4.903225806451613,270.23924731182797,4.903225806451613,-82.98306451612905
Existing Customer,47,F,3,Graduate,Divorced,Less than $40K,Blue,36,3,3,2,2182.0,1566,616.0,0.574,3935,77,0.711,0.718,0,6.416666666666667,2.138888888888889,4.277777777777779,218.61111111111114,4.277777777777779,-67.21944444444445
Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,36,6,4,0,3319.0,913,2406.0,0.612,4560,84,1.049,0.275,0,7.0,2.3333333333333335,4.666666666666666,253.33333333333331,4.666666666666666,-77.76666666666665
Existing Customer,52,F,4,Graduate,Married,Less than $40K,Blue,36,6,3,1,3021.0,1530,1491.0,0.731,4105,76,0.767,0.506,0,6.333333333333333,2.111111111111111,4.222222222222221,228.05555555555554,4.222222222222221,-70.03055555555554
Existing Customer,49,M,5,College,Married,$80K - $120K,Blue,37,3,2,2,29219.0,0,29219.0,0.77,4575,84,0.68,0.0,0,7.0,2.27027027027027,4.72972972972973,257.60135135135135,4.72972972972973,-79.1222972972973
Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,42,6,2,2,1438.3,869,569.3,0.821,4664,77,0.878,0.604,0,6.416666666666667,1.8333333333333333,4.583333333333334,277.61904761904765,4.583333333333334,-85.06904761904762
Attrited Customer,48,F,3,Not_Disclosed,Not_Disclosed,Not_Disclosed,Blue,36,3,3,2,4431.0,2517,1914.0,0.499,2185,48,0.371,0.568,0,4.0,1.3333333333333333,2.666666666666667,121.3888888888889,2.666666666666667,-37.40833333333334
Existing Customer,46,F,2,Graduate,Married,Not_Disclosed,Blue,40,4,5,3,3131.0,0,3131.0,0.811,4507,93,0.632,0.0,0,7.75,2.325,5.425,262.9083333333333,5.425,-80.91749999999999
Existing Customer,26,F,0,Graduate,Single,Less than $40K,Blue,22,3,1,3,1486.0,0,1486.0,0.734,4535,82,0.907,0.0,0,6.833333333333333,3.727272727272727,3.106060606060606,171.78030303030306,3.106060606060606,-52.75151515151516
Existing Customer,40,F,3,High School,Single,Not_Disclosed,Blue,36,3,3,2,6384.0,2034,4350.0,0.493,4413,83,0.886,0.319,0,6.916666666666667,2.3055555555555554,4.611111111111112,245.16666666666669,4.611111111111112,-75.31944444444444
Existing Customer,39,F,5,Graduate,Single,Less than $40K,Blue,28,3,3,2,2077.0,0,2077.0,0.59,3647,69,0.917,0.0,0,5.75,2.4642857142857144,3.2857142857142856,173.66666666666669,3.2857142857142856,-53.339285714285715
Existing Customer,40,F,3,Uneducated,Divorced,$40K - $60K,Blue,32,3,1,2,1956.0,958,998.0,0.789,4977,76,0.854,0.49,0,6.333333333333333,2.375,3.958333333333333,259.21875,3.958333333333333,-79.32395833333332
Attrited Customer,51,M,1,Not_Disclosed,Married,$80K - $120K,Blue,39,4,3,4,24462.0,946,23516.0,0.475,1709,37,0.542,0.039,0,3.0833333333333335,0.9487179487179487,2.134615384615385,98.59615384615384,2.134615384615385,-30.357692307692304
Existing Customer,43,F,3,Graduate,Married,Less than $40K,Blue,34,6,2,1,2725.0,2517,208.0,0.482,4430,66,0.692,0.924,0,5.5,1.9411764705882353,3.5588235294117645,238.87254901960787,3.5588235294117645,-73.03529411764707
Existing Customer,46,F,4,Uneducated,Not_Disclosed,$40K - $60K,Blue,40,6,3,1,1474.0,843,631.0,0.751,4452,65,1.097,0.572,0,5.416666666666667,1.625,3.791666666666667,259.7,3.791666666666667,-79.35166666666666
Existing Customer,46,M,1,High School,Married,$120K +,Blue,28,4,3,3,9880.0,1792,8088.0,0.804,4609,80,0.951,0.181,0,6.666666666666667,2.857142857142857,3.8095238095238098,219.47619047619045,3.8095238095238098,-67.29166666666664
Existing Customer,58,M,2,High School,Divorced,$60K - $80K,Blue,46,6,2,0,2467.0,1176,1291.0,0.811,4744,73,0.921,0.477,0,6.083333333333333,1.5869565217391304,4.496376811594203,292.2028985507246,4.496376811594203,-89.40942028985506
Existing Customer,46,M,4,Graduate,Divorced,$60K - $80K,Blue,41,4,2,1,5397.0,2336,3061.0,0.67,4734,96,0.846,0.433,0,8.0,2.341463414634146,5.658536585365853,279.0365853658536,5.658536585365853,-85.92439024390244
Existing Customer,50,M,1,Graduate,Single,$80K - $120K,Blue,44,3,3,2,3370.0,1133,2237.0,0.722,4726,86,0.686,0.336,0,7.166666666666667,1.9545454545454546,5.212121212121213,286.4242424242424,5.212121212121213,-87.93712121212118
Attrited Customer,37,F,3,College,Married,Not_Disclosed,Blue,24,4,2,4,11239.0,0,11239.0,0.32,2055,43,0.162,0.0,0,3.5833333333333335,1.7916666666666667,1.7916666666666667,85.625,1.7916666666666667,-26.354166666666668
Existing Customer,55,F,3,College,Married,$40K - $60K,Blue,36,5,1,3,2240.0,1231,1009.0,0.637,3623,71,0.69,0.55,0,5.916666666666667,1.9722222222222223,3.9444444444444446,201.2777777777778,3.9444444444444446,-61.93611111111112
Existing Customer,52,F,2,College,Married,Not_Disclosed,Blue,45,5,1,2,2737.0,1719,1018.0,0.657,4725,63,0.615,0.628,0,5.25,1.4,3.85,288.75,3.85,-88.14
Existing Customer,48,F,1,High School,Married,Less than $40K,Blue,40,5,4,3,4170.0,1384,2786.0,0.77,4532,94,0.649,0.332,0,7.833333333333333,2.35,5.4833333333333325,264.3666666666667,5.4833333333333325,-81.40333333333334
Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,27,3,3,2,21839.0,960,20879.0,0.566,5623,94,0.516,0.044,0,7.833333333333333,3.4814814814814814,4.351851851851851,260.324074074074,4.351851851851851,-79.76296296296293
Existing Customer,49,F,2,Uneducated,Single,Less than $40K,Blue,42,6,3,2,1991.0,0,1991.0,0.954,4527,66,0.61,0.0,0,5.5,1.5714285714285714,3.928571428571429,269.4642857142857,3.928571428571429,-82.33571428571427
Existing Customer,55,M,2,Uneducated,Single,$120K +,Blue,36,6,2,3,29795.0,2364,27431.0,0.759,3949,71,0.919,0.079,0,5.916666666666667,1.9722222222222223,3.9444444444444446,219.38888888888886,3.9444444444444446,-67.34444444444443
Existing Customer,52,F,1,Not_Disclosed,Married,$40K - $60K,Blue,39,3,2,1,1438.3,635,803.3,0.744,4617,79,0.927,0.441,0,6.583333333333333,2.0256410256410255,4.5576923076923075,266.36538461538464,4.5576923076923075,-81.68269230769232
Existing Customer,44,F,2,Graduate,Married,Not_Disclosed,Blue,37,6,3,2,24221.0,1274,22947.0,0.452,3361,63,0.853,0.053,0,5.25,1.7027027027027026,3.5472972972972974,189.24549549549548,3.5472972972972974,-58.117567567567555
Existing Customer,42,M,2,Graduate,Married,$60K - $80K,Blue,35,6,1,2,2131.0,1288,843.0,0.797,4264,81,0.841,0.604,0,6.75,2.3142857142857145,4.435714285714285,233.5047619047619,4.435714285714285,-71.80071428571426
Existing Customer,41,F,4,High School,Single,Less than $40K,Blue,23,3,2,2,2787.0,2053,734.0,0.76,4949,76,0.551,0.737,0,6.333333333333333,3.3043478260869565,3.0289855072463765,197.24275362318843,3.0289855072463765,-60.33442028985508
Existing Customer,48,F,4,Graduate,Not_Disclosed,Less than $40K,Blue,38,4,3,1,1438.3,0,1438.3,0.647,4601,78,0.625,0.0,0,6.5,2.0526315789473686,4.447368421052632,262.33771929824564,4.447368421052632,-80.40526315789475
Attrited Customer,42,F,0,Uneducated,Divorced,Not_Disclosed,Blue,31,3,3,4,2712.0,0,2712.0,0.724,2307,28,0.474,0.0,0,2.3333333333333335,0.9032258064516129,1.4301075268817205,117.83064516129032,1.4301075268817205,-35.846236559139776
Existing Customer,43,F,3,High School,Not_Disclosed,Less than $40K,Blue,13,6,2,1,2605.0,2269,336.0,0.881,5298,79,0.837,0.871,0,6.583333333333333,6.076923076923077,0.5064102564102564,33.96153846153845,0.5064102564102564,-10.341025641025636
Existing Customer,42,M,2,Graduate,Single,$60K - $80K,Blue,31,3,2,1,5169.0,2296,2873.0,0.773,4656,88,0.796,0.444,0,7.333333333333333,2.838709677419355,4.494623655913978,237.80645161290323,4.494623655913978,-73.08978494623656
Existing Customer,49,M,3,College,Not_Disclosed,$80K - $120K,Blue,38,3,3,3,4694.0,0,4694.0,0.582,3798,56,1.24,0.0,0,4.666666666666667,1.4736842105263157,3.192982456140351,216.55263157894737,3.192982456140351,-66.16798245614035
Existing Customer,50,F,3,Graduate,Single,Less than $40K,Blue,40,3,3,1,1848.0,501,1347.0,0.653,4600,69,0.683,0.271,0,5.75,1.725,4.025,268.3333333333333,4.025,-82.03499999999998
Existing Customer,43,M,2,Not_Disclosed,Single,$60K - $80K,Blue,36,3,1,2,6039.0,1759,4280.0,0.479,4538,86,0.654,0.291,0,7.166666666666667,2.388888888888889,4.777777777777779,252.11111111111114,4.777777777777779,-77.51944444444445
Existing Customer,54,M,2,High School,Married,$120K +,Blue,42,3,2,3,5256.0,889,4367.0,0.559,5078,91,0.685,0.169,0,7.583333333333333,2.1666666666666665,5.416666666666666,302.2619047619048,5.416666666666666,-92.79523809523812
Existing Customer,48,F,1,Graduate,Not_Disclosed,Less than $40K,Blue,36,6,2,3,1708.0,1059,649.0,0.764,4880,79,0.795,0.62,0,6.583333333333333,2.1944444444444446,4.388888888888888,271.11111111111114,4.388888888888888,-83.0388888888889
Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,40,5,3,2,1629.0,1185,444.0,0.766,4897,83,0.886,0.727,0,6.916666666666667,2.075,4.841666666666667,285.6583333333333,4.841666666666667,-87.55916666666666
Existing Customer,54,M,5,College,Single,$60K - $80K,Blue,45,6,1,3,20401.0,0,20401.0,0.723,4637,75,0.562,0.0,0,6.25,1.6666666666666667,4.583333333333333,283.37222222222226,4.583333333333333,-86.82
Existing Customer,56,M,2,Graduate,Divorced,$120K +,Blue,45,3,3,1,3296.0,1435,1861.0,0.968,4327,66,0.737,0.435,0,5.5,1.4666666666666666,4.033333333333333,264.42777777777775,4.033333333333333,-80.86666666666665
Existing Customer,48,M,2,Graduate,Married,$120K +,Blue,37,3,1,2,8956.0,1279,7677.0,0.864,4814,73,1.212,0.143,0,6.083333333333333,1.972972972972973,4.11036036036036,271.0585585585586,4.11036036036036,-82.93671171171172
Existing Customer,49,F,1,College,Married,Less than $40K,Blue,43,4,3,2,1438.3,786,652.3,0.609,4094,64,0.561,0.546,0,5.333333333333333,1.4883720930232558,3.8449612403100772,245.95736434108528,3.8449612403100772,-75.2501937984496
Existing Customer,46,F,4,Graduate,Single,Less than $40K,Blue,38,6,2,2,2671.0,1713,958.0,0.732,4519,79,0.795,0.641,0,6.583333333333333,2.0789473684210527,4.504385964912281,257.66228070175436,4.504385964912281,-79.05043859649122
Existing Customer,58,F,3,College,Married,Less than $40K,Blue,53,4,3,1,2493.0,1566,927.0,0.767,4867,90,0.607,0.628,0,7.5,1.6981132075471699,5.80188679245283,313.75314465408803,5.80188679245283,-96.37169811320753
Existing Customer,59,F,1,Doctorate,Married,Less than $40K,Blue,40,3,3,1,2687.0,2452,235.0,0.817,4697,81,0.761,0.913,0,6.75,2.025,4.725,273.9916666666667,4.725,-84.0125
Existing Customer,37,F,2,Not_Disclosed,Married,$40K - $60K,Blue,36,4,2,2,2208.0,1559,649.0,0.51,4686,81,0.761,0.706,0,6.75,2.25,4.5,260.33333333333337,4.5,-79.85000000000001
Attrited Customer,38,F,1,High School,Married,Less than $40K,Blue,28,3,3,3,4196.0,731,3465.0,0.485,1868,30,0.2,0.174,0,2.5,1.0714285714285714,1.4285714285714286,88.95238095238095,1.4285714285714286,-27.182142857142857
Existing Customer,47,F,5,Uneducated,Divorced,Not_Disclosed,Blue,36,6,2,3,12581.0,1235,11346.0,0.611,4427,76,1.303,0.098,0,6.333333333333333,2.111111111111111,4.222222222222221,245.94444444444446,4.222222222222221,-75.42222222222222
Existing Customer,41,M,3,Post-Graduate,Single,$80K - $120K,Blue,30,4,2,2,17890.0,2517,15373.0,0.983,4831,81,0.8,0.141,0,6.75,2.7,4.05,241.54999999999998,4.05,-74.035
Existing Customer,48,F,4,Graduate,Married,Less than $40K,Blue,21,4,6,0,1930.0,0,1930.0,0.815,5033,87,0.582,0.0,0,7.25,4.142857142857143,3.1071428571428568,179.75000000000003,3.1071428571428568,-55.017857142857146
Existing Customer,36,F,4,Not_Disclosed,Divorced,Not_Disclosed,Blue,16,6,3,3,8513.0,0,8513.0,0.631,4162,70,1.0,0.0,0,5.833333333333333,4.375,1.458333333333333,86.70833333333331,1.458333333333333,-26.520833333333325
Existing Customer,40,M,3,High School,Married,$80K - $120K,Blue,36,6,3,1,9599.0,2356,7243.0,0.791,4754,84,0.68,0.245,0,7.0,2.3333333333333335,4.666666666666666,264.11111111111114,4.666666666666666,-81.02499999999999
Existing Customer,38,M,2,Uneducated,Single,$80K - $120K,Blue,32,6,2,3,3192.0,2517,675.0,0.658,4236,87,0.891,0.789,0,7.25,2.71875,4.53125,220.625,4.53125,-67.95
Existing Customer,43,F,4,Graduate,Not_Disclosed,Not_Disclosed,Blue,36,6,5,1,2778.0,2517,261.0,0.796,4575,60,0.714,0.906,0,5.0,1.6666666666666667,3.333333333333333,254.16666666666669,3.333333333333333,-77.45833333333333
Attrited Customer,61,F,1,High School,Single,Not_Disclosed,Blue,52,3,2,4,3293.0,0,3293.0,0.838,3121,56,0.867,0.0,0,4.666666666666667,1.0769230769230769,3.5897435897435903,200.06410256410254,3.5897435897435903,-61.4051282051282
Existing Customer,48,F,1,Graduate,Married,$40K - $60K,Blue,36,4,4,1,7268.0,0,7268.0,0.691,4199,80,0.905,0.0,0,6.666666666666667,2.2222222222222223,4.444444444444445,233.2777777777778,4.444444444444445,-71.66111111111111
Existing Customer,43,F,3,Not_Disclosed,Married,Less than $40K,Blue,35,5,3,2,1721.0,729,992.0,0.902,4853,74,0.644,0.424,0,6.166666666666667,2.1142857142857143,4.052380952380952,265.75952380952384,4.052380952380952,-81.27380952380952
Existing Customer,38,M,3,College,Married,$80K - $120K,Blue,30,5,3,2,3976.0,1667,2309.0,0.929,4372,69,0.683,0.419,0,5.75,2.3,3.45,218.6,3.45,-66.88499999999999
Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,35,5,2,3,1954.0,808,1146.0,0.826,4897,70,0.795,0.414,0,5.833333333333333,2.0,3.833333333333333,268.1690476190476,3.833333333333333,-81.93404761904762
Existing Customer,44,M,3,Not_Disclosed,Married,$120K +,Blue,32,6,2,2,12725.0,1759,10966.0,1.056,4139,58,0.812,0.138,0,4.833333333333333,1.8125,3.020833333333333,215.57291666666669,3.020833333333333,-65.83020833333333
Existing Customer,40,F,3,Uneducated,Single,Not_Disclosed,Blue,28,3,3,3,2690.0,1935,755.0,0.593,4917,81,0.653,0.719,0,6.75,2.892857142857143,3.857142857142857,234.14285714285714,3.857142857142857,-71.71071428571427
Existing Customer,48,F,5,Post-Graduate,Married,$40K - $60K,Blue,38,3,3,1,2926.0,716,2210.0,0.949,4219,78,0.592,0.245,0,6.5,2.0526315789473686,4.447368421052632,240.55701754385962,4.447368421052632,-73.87105263157893
Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,33,5,1,1,2371.0,1748,623.0,0.663,4460,78,1.053,0.737,0,6.5,2.3636363636363638,4.136363636363637,236.51515151515153,4.136363636363637,-72.5840909090909
Existing Customer,44,F,3,Graduate,Married,Not_Disclosed,Blue,27,5,1,1,7751.0,1965,5786.0,0.782,4543,90,0.731,0.254,0,7.5,3.3333333333333335,4.166666666666666,210.32407407407405,4.166666666666666,-64.73888888888888
Attrited Customer,42,F,3,College,Married,Less than $40K,Blue,28,3,3,2,1601.0,0,1601.0,0.63,2339,41,0.414,0.0,0,3.4166666666666665,1.4642857142857142,1.9523809523809523,111.38095238095237,1.9523809523809523,-34.120238095238086
Attrited Customer,34,F,1,Not_Disclosed,Married,Less than $40K,Blue,36,2,3,3,2401.0,496,1905.0,0.647,2597,40,0.379,0.207,0,3.3333333333333335,1.1111111111111112,2.2222222222222223,144.27777777777777,2.2222222222222223,-44.097222222222214
Attrited Customer,39,M,3,Uneducated,Married,$60K - $80K,Blue,29,4,3,4,2187.0,0,2187.0,0.467,2031,40,0.333,0.0,0,3.3333333333333335,1.3793103448275863,1.9540229885057472,99.21551724137932,1.9540229885057472,-30.471264367816094
Existing Customer,57,F,0,Doctorate,Married,Not_Disclosed,Blue,46,5,2,1,4661.0,1734,2927.0,0.789,5242,81,1.382,0.372,0,6.75,1.7608695652173914,4.989130434782608,322.8768115942029,4.989130434782608,-98.80869565217391
Existing Customer,40,F,2,Post-Graduate,Divorced,Not_Disclosed,Blue,27,6,3,1,8494.0,2023,6471.0,0.871,4486,77,0.974,0.238,0,6.416666666666667,2.8518518518518516,3.5648148148148153,207.68518518518516,3.5648148148148153,-63.656481481481464
